symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_pct,holding_days,exit_reason,strategy
TLT,2010-05-03,2010-05-06,57.7565,59.4281,4092,6792.366358011612,0.02894276093718129,4,stop,breakout
TLT,2010-05-07,2010-05-10,60.5742,58.797,3893,-6965.229218469748,-0.02933973433831416,2,stop,breakout
GLD,2010-04-08,2010-05-19,112.5262,117.9323,2122,11422.76874161766,0.048042715881385645,30,stop,breakout
SLV,2010-05-12,2010-05-19,19.1496,18.2109,12315,-11605.854536466411,-0.04901833856210991,6,stop,breakout
GLD,2010-06-21,2010-07-01,123.1515,119.592,1887,-6762.613560826745,-0.02890354903404979,9,stop,breakout
TLT,2010-06-29,2010-07-13,63.5941,62.7909,3646,-2974.4440952088876,-0.012629661312813956,10,stop,breakout
DBC,2010-08-05,2010-08-10,20.0131,19.4057,11589,-7084.353316954238,-0.030348084839827538,4,stop,breakout
USO,2010-08-04,2010-08-11,295.4276,280.9906,786,-11392.786870469143,-0.0488681357507208,6,stop,breakout
EEM,2010-07-26,2010-08-24,29.394,28.5391,7856,-6761.642067607608,-0.029084324703092745,22,stop,breakout
TLT,2010-08-17,2010-08-27,66.8845,67.3762,3407,1629.3390425609514,0.007350862928972024,9,stop,breakout
SLV,2010-09-03,2010-10-19,19.1896,23.0014,11808,44959.55865878829,0.19863737233646028,32,stop,breakout
GLD,2010-09-15,2010-10-19,124.032,130.3948,1851,11730.430801684548,0.05129959362130587,25,stop,breakout
DBC,2010-09-27,2010-10-19,20.1399,20.7392,10913,6495.402778601269,0.02975613324898152,17,stop,breakout
SLV,2010-11-01,2010-11-09,24.3622,27.1824,10182,28663.149034119015,0.11576285178965273,7,stop,breakout
EEM,2010-09-14,2010-11-12,30.8827,33.2601,7405,17557.277476891602,0.07698224097185635,44,stop,breakout
DBC,2010-11-04,2010-11-12,22.1192,21.807,11490,-3638.539332779884,-0.014117906815017012,7,stop,breakout
QQQ,2010-09-14,2010-11-16,41.1819,45.162,5553,22053.62512240639,0.09664714045695266,46,stop,breakout
USO,2010-11-04,2010-11-16,298.6293,285.7987,795,-10246.72214114921,-0.04296469895995625,9,stop,breakout
SLV,2010-12-07,2010-12-07,29.965,28.2046,7158,-12642.179310585583,-0.05874671468568904,1,stop,breakout
SLV,2011-01-03,2011-01-04,30.3051,28.881,8282,-11844.145315643174,-0.04699493247623443,2,stop,breakout
DBC,2010-12-23,2011-01-07,22.8129,22.7735,10918,-479.1872437863328,-0.001724072746012273,11,stop,breakout
EEM,2011-01-05,2011-01-10,34.5694,33.7331,7179,-6052.950320801915,-0.024192403228033177,4,stop,breakout
USO,2010-12-06,2011-01-24,306.3131,295.0524,818,-9260.420954306126,-0.03676196696634382,34,stop,breakout
QQQ,2010-12-22,2011-01-28,48.0914,48.5957,5172,2558.089729616403,0.010485703405384461,26,stop,breakout
QQQ,2011-02-07,2011-02-22,50.3877,49.9491,4833,-2168.2698430346272,-0.008704594843486735,11,stop,breakout
DBC,2011-02-01,2011-03-10,24.2254,24.9501,10054,7235.882729499366,0.029911508899880035,27,stop,breakout
GLD,2011-03-02,2011-03-10,140.3101,137.0866,1794,-5832.780972622529,-0.02297433461660725,7,stop,breakout
SLV,2011-02-18,2011-03-11,31.0955,33.3833,7873,17960.78289632795,0.07357201730743279,15,stop,breakout
USO,2011-02-24,2011-03-15,322.161,314.8825,757,-5558.057366810908,-0.022592776466892506,14,stop,breakout
DBC,2011-04-04,2011-04-12,26.1202,25.9313,9522,-1847.6399368644597,-0.007229430230307754,7,stop,breakout
USO,2011-04-04,2011-04-12,345.1325,340.6323,720,-3289.5180223977286,-0.013039047116477742,7,stop,breakout
EEM,2011-03-31,2011-04-18,35.0313,34.6897,7032,-2451.0328336476864,-0.009750774427671804,13,stop,breakout
SLV,2011-03-24,2011-04-26,36.8184,44.1231,6471,47216.31871242576,0.1983980131972234,23,stop,breakout
SLV,2011-04-28,2011-05-02,47.3637,44.0779,5020,-16540.226515007365,-0.06937219322720334,3,stop,breakout
GLD,2011-04-06,2011-05-04,142.4712,148.7477,1755,10964.098025478459,0.0440543173440322,20,stop,breakout
QQQ,2011-04-28,2011-05-16,51.8193,50.5191,4960,-6499.753917283275,-0.02509106062920541,13,stop,breakout
TLT,2011-05-04,2011-06-06,62.1145,62.8922,4067,3111.9984884029122,0.012520158243967794,23,stop,breakout
QQQ,2011-07-25,2011-07-29,52.0146,50.4948,4892,-7484.950444912454,-0.029218473400822842,5,stop,breakout
DBC,2011-07-27,2011-08-03,26.0356,25.2894,9738,-7316.266829409307,-0.02865995202706839,6,stop,breakout
SLV,2011-07-27,2011-08-04,40.3302,37.9171,5295,-12818.59102828688,-0.0598326767676054,7,stop,breakout
GLD,2011-07-14,2011-08-09,154.8874,168.0264,1637,21455.67464232063,0.08482933590354302,19,stop,breakout
TLT,2011-08-01,2011-08-09,64.8122,69.8134,3859,19247.63493706368,0.07716430977268995,7,stop,breakout
TLT,2011-08-10,2011-08-11,71.6268,69.0728,3580,-9193.758941957769,-0.03565729418304375,2,stop,breakout
GLD,2011-08-10,2011-08-24,172.5462,177.1581,1486,6801.304767623894,0.02672843889849963,11,stop,breakout
TLT,2011-08-19,2011-08-24,73.6366,70.7911,3488,-9975.40747778008,-0.0386421711278957,4,stop,breakout
SLV,2011-08-22,2011-08-24,42.1311,39.5375,5019,-13058.002684392857,-0.0615590359555932,3,stop,breakout
TLT,2011-09-06,2011-09-27,76.3753,77.8527,3294,4815.66048927669,0.01934358297505656,16,stop,breakout
TLT,2011-10-04,2011-10-06,83.2278,80.0563,3039,-9687.64907032471,-0.03810563827310787,3,stop,breakout
QQQ,2011-10-25,2011-11-17,51.3796,48.9435,4890,-11961.509845889166,-0.047413431805623074,18,stop,breakout
USO,2011-10-25,2011-12-14,288.4642,291.2742,711,1956.7270986011886,0.009741422510620934,36,stop,breakout
USO,2012-01-05,2012-01-13,316.078,301.9913,791,-11191.433355548555,-0.04456702505540733,7,stop,breakout
GLD,2012-02-23,2012-02-29,172.7763,168.1714,1370,-6355.497996202929,-0.026652692491901164,5,stop,breakout
EEM,2012-01-24,2012-03-06,30.4664,31.3206,8138,6901.477379893323,0.02803858981960805,30,stop,breakout
DBC,2012-02-06,2012-03-06,23.9463,24.3885,10543,4611.31057731122,0.018466929792512188,21,stop,breakout
USO,2012-02-22,2012-03-06,324.162,320.6396,789,-2830.0580718093,-0.010866209490710488,10,stop,breakout
QQQ,2012-01-19,2012-04-10,52.8679,58.3857,4690,25826.639046533735,0.10437096476077024,57,stop,breakout
TLT,2012-05-09,2012-06-06,81.3822,86.5546,3129,16132.053525512969,0.06355755995777179,20,stop,breakout
TLT,2012-07-24,2012-07-27,89.1835,87.5402,2902,-4820.167245488512,-0.01842615086664079,4,stop,breakout
GLD,2012-08-23,2012-09-13,161.4907,166.9558,1616,8778.529380385888,0.03384159359496364,15,stop,breakout
SLV,2012-08-24,2012-09-13,29.5848,32.1239,8545,21644.26132499928,0.0858260325869229,14,stop,breakout
DBC,2012-08-08,2012-09-17,23.6164,24.2948,10950,7376.1328963977085,0.028726224090977803,28,stop,breakout
USO,2012-08-17,2012-09-19,286.223,279.4602,910,-6205.643797402525,-0.023627800132771548,23,stop,breakout
EEM,2012-09-14,2012-09-26,31.5087,30.4952,8647,-8817.689282573607,-0.03216694882686799,9,stop,breakout
GLD,2012-09-14,2012-09-26,171.9759,168.2614,1580,-5922.70468653923,-0.021599087864448974,9,stop,breakout
QQQ,2012-08-06,2012-10-09,58.5685,60.0196,4406,6341.467991933155,0.02477679619374329,46,stop,breakout
EEM,2012-12-07,2013-01-28,31.8289,32.8478,8291,8394.101033877128,0.032011850353225624,34,stop,breakout
USO,2013-01-18,2013-02-20,277.7388,272.4982,962,-5094.3883638223515,-0.018868801129695356,22,stop,breakout
DBC,2013-01-31,2013-02-20,23.9886,23.7266,11136,-2971.2403780294344,-0.010923624367898954,14,stop,breakout
QQQ,2013-01-24,2013-02-26,59.7075,59.0582,4467,-2953.589198031643,-0.010875099671387,23,stop,breakout
QQQ,2013-03-06,2013-04-05,61.705,60.2981,4282,-6076.686569309645,-0.02280080592040501,22,stop,breakout
TLT,2013-04-05,2013-04-10,85.5166,83.839,3085,-5227.575714405658,-0.019616988449904227,4,stop,breakout
QQQ,2013-04-11,2013-04-17,62.7096,61.3325,4184,-5813.6664618771565,-0.02195987119198728,5,stop,breakout
TLT,2013-05-02,2013-05-03,86.1936,84.6832,3042,-4646.601627676318,-0.01752327736385051,2,stop,breakout
QQQ,2013-04-30,2013-06-03,63.1136,64.9781,4143,7671.288855530376,0.029540937921567423,24,stop,breakout
USO,2013-06-19,2013-06-20,279.8198,270.5665,938,-8731.220496609772,-0.03306877390143581,2,stop,breakout
USO,2013-07-03,2013-07-30,287.5837,293.6119,908,5420.774224419007,0.020961322749667,19,stop,breakout
QQQ,2013-07-12,2013-08-28,67.5642,67.5237,3901,-210.874813146703,-0.0006001375542875609,33,signal,breakout
DBC,2013-08-27,2013-08-30,22.8298,22.4596,11539,-4323.948798439108,-0.01621548444413845,4,stop,breakout
SLV,2013-08-26,2013-09-05,23.3317,22.3399,11313,-11271.859298524183,-0.042508603087289654,8,stop,breakout
GLD,2013-08-27,2013-09-05,137.0085,132.9838,1922,-7787.343080325413,-0.02937546889804421,7,stop,breakout
USO,2013-08-28,2013-09-17,313.9169,303.6081,837,-8680.118972308588,-0.0328391378281746,14,stop,breakout
EEM,2013-09-10,2013-09-18,31.3368,31.4061,8201,516.4038265852072,0.0022096266822992927,7,stop,breakout
EEM,2013-09-19,2013-09-24,32.7491,31.7305,7860,-8056.960408596144,-0.031103422389747615,4,stop,breakout
QQQ,2013-09-10,2013-10-08,70.5002,69.7642,3645,-2733.9238560166264,-0.010439989630987134,21,stop,breakout
TLT,2013-10-23,2013-11-05,76.3142,74.8297,3358,-5035.722025676348,-0.019452550713622063,10,stop,breakout
EEM,2013-10-23,2013-11-07,32.5973,31.6438,7861,-7545.775696355794,-0.029250182292301252,12,stop,breakout
QQQ,2013-10-15,2014-01-27,72.0217,78.118,3537,21509.360983077975,0.08464473701769348,71,stop,breakout
TLT,2014-01-24,2014-02-06,76.3705,76.2822,3377,-349.79990978117246,-0.0011564375847328279,10,stop,breakout
USO,2014-02-19,2014-03-05,293.7468,290.654,868,-2735.297802120039,-0.010528879313533412,11,stop,breakout
SLV,2014-02-18,2014-03-07,20.8804,19.99,12420,-11109.97420980328,-0.04264450447734569,14,stop,breakout
DBC,2014-02-19,2014-03-12,22.1362,21.8774,11650,-3065.4856798014857,-0.011688133801784462,16,stop,breakout
GLD,2014-02-12,2014-03-19,124.4622,129.2988,2070,9959.165662940357,0.03885972752547673,25,stop,breakout
QQQ,2014-02-14,2014-03-24,81.1946,80.2546,3188,-3048.0671268687934,-0.011576652599993964,26,stop,breakout
TLT,2014-03-27,2014-03-31,78.5059,77.516,3260,-3277.8711071433077,-0.01260898975218927,3,stop,breakout
EEM,2014-03-28,2014-04-25,31.2446,31.0701,8188,-1480.1939158278008,-0.005586385127478444,20,stop,breakout
TLT,2014-04-16,2014-06-03,79.275,80.7875,3236,4842.723642513383,0.019079433771706178,33,stop,breakout
USO,2014-05-22,2014-06-05,305.0324,298.0109,842,-5962.897123060953,-0.023018932388051083,10,stop,breakout
DBC,2014-06-20,2014-06-30,22.7283,22.4457,11391,-3269.8217642689247,-0.012431026436527381,7,stop,breakout
USO,2014-06-11,2014-07-03,305.9129,306.3024,842,276.4389307092204,0.0012733487656477749,17,stop,breakout
GLD,2014-07-11,2014-07-14,128.4742,125.4372,2028,-6210.445414288213,-0.023638664098600715,2,stop,breakout
SLV,2014-06-20,2014-07-15,19.97,19.8806,12401,-1157.600543723391,-0.004474831675216895,17,stop,breakout
QQQ,2014-05-30,2014-08-01,83.2868,86.1587,3081,8796.257771881768,0.034482618812709864,45,stop,breakout
EEM,2014-05-14,2014-08-06,32.731,33.5973,7846,6744.525325908345,0.026465601764326108,59,stop,breakout
TLT,2014-07-18,2014-09-04,83.097,84.4488,3111,4153.338639837002,0.0162677837972085,34,stop,breakout
EEM,2014-08-20,2014-09-09,34.7043,34.3846,7425,-2424.5784646583643,-0.009210207817496485,14,stop,breakout
QQQ,2014-08-19,2014-09-25,89.9668,89.4975,2863,-1395.0039108509586,-0.005216435401076747,27,stop,breakout
TLT,2014-10-08,2014-10-15,87.0447,90.6182,2958,10517.885577609888,0.04105373016831004,6,stop,breakout
TLT,2014-10-16,2014-10-17,90.4478,88.2244,2871,-6434.778185363988,-0.024582520980044542,2,stop,breakout
QQQ,2014-11-03,2014-12-15,93.1142,93.4309,2778,828.0786354831214,0.003401619747349205,30,stop,breakout
TLT,2014-12-17,2014-12-18,92.9164,91.097,2791,-5129.309694060379,-0.01958106031900453,2,stop,breakout
GLD,2015-01-16,2015-01-29,121.7909,120.3142,2132,-3199.967833170338,-0.012124985363455187,9,stop,breakout
SLV,2015-01-20,2015-01-29,17.0685,16.4651,15314,-9291.850691124866,-0.03535172360759553,8,stop,breakout
TLT,2015-01-06,2015-02-04,95.8939,98.0408,2696,5735.684523715881,0.02238800521015949,21,stop,breakout
QQQ,2015-02-13,2015-03-12,97.8039,96.5275,2634,-3413.175768477903,-0.013050418428148247,19,stop,breakout
QQQ,2015-04-27,2015-04-30,102.317,100.041,2548,-5850.6448470714395,-0.022243972946005885,4,stop,breakout
EEM,2015-04-06,2015-05-06,32.6106,33.2944,7898,5348.9105713643385,0.02096984625903775,23,stop,breakout
DBC,2015-05-06,2015-05-19,15.5723,15.2104,16609,-6061.306951701163,-0.023237615822786273,10,stop,breakout
USO,2015-05-01,2015-05-26,162.4812,156.3912,1248,-7640.152668929738,-0.03748144521193231,17,stop,breakout
SLV,2015-05-15,2015-05-26,16.7084,16.002,15464,-10973.665265377882,-0.04227559886426113,7,stop,breakout
QQQ,2015-07-17,2015-07-27,104.2993,101.8924,2433,-5906.085940861736,-0.02307659639429671,7,stop,breakout
TLT,2015-08-04,2015-08-25,91.6947,92.6369,2756,2545.875925134888,0.010275303426672266,16,stop,breakout
GLD,2015-10-15,2015-10-28,113.2566,110.7267,2250,-5742.663717048152,-0.022337742116878223,10,stop,breakout
SLV,2015-10-07,2015-11-02,15.1976,14.625,16722,-9624.382491226006,-0.03767503149895435,19,stop,breakout
GBTC,2015-10-30,2015-11-02,0.3277,0.3399,552505,6689.397673425724,0.03714469191023517,2,stop,breakout
GBTC,2015-11-03,2015-11-03,0.4469,0.4332,358995,-4959.13995311111,-0.030711515546264723,1,stop,breakout
GBTC,2015-11-04,2015-11-04,0.4817,0.4812,260754,-150.6486380836368,-0.0009995002498749406,1,stop,breakout
GBTC,2015-11-05,2015-11-06,0.4991,0.4447,233305,-12700.421632515887,-0.10888700312112642,2,stop,breakout
QQQ,2015-10-26,2015-11-13,104.4233,101.7351,2424,-6566.1317141076515,-0.025743155987078326,15,stop,breakout
TLT,2016-01-14,2016-02-12,93.6606,98.7362,2655,13424.55082646499,0.05419103630562616,21,stop,breakout
GLD,2016-01-27,2016-02-16,106.9134,115.942,2332,21002.653929530086,0.08444747622234972,14,stop,breakout
SLV,2016-02-04,2016-02-22,14.1671,14.3328,17808,2900.9287948426177,0.011699680312520666,12,stop,breakout
DBC,2016-03-18,2016-04-01,11.5291,11.0443,22279,-10849.64719505962,-0.042044345837964014,10,stop,breakout
EEM,2016-03-18,2016-04-07,27.266,26.2457,9420,-9662.116193703832,-0.037422051900972364,14,stop,breakout
GBTC,2016-04-20,2016-04-21,0.5949,0.6251,300122,9015.959044327621,0.05070129801451495,2,stop,breakout
QQQ,2016-03-30,2016-04-27,102.0514,99.4283,2509,-6631.757348652518,-0.025703124934891797,21,stop,breakout
GBTC,2016-04-22,2016-04-27,0.6754,0.7126,252756,9375.35153434537,0.05512786708196371,4,stop,breakout
EEM,2016-04-14,2016-05-03,27.9553,26.9425,9055,-9220.307986378744,-0.03622804806370927,14,stop,breakout
DBC,2016-04-20,2016-05-05,11.7152,11.8007,21847,1817.1673633429582,0.007300670327733627,12,stop,breakout
SLV,2016-04-13,2016-05-09,15.4877,16.2226,16375,11981.83571445324,0.0474495450203809,19,stop,breakout
GLD,2016-05-02,2016-05-09,123.8419,120.5624,2097,-6928.373347088784,-0.02648138630914776,6,stop,breakout
GBTC,2016-06-06,2016-06-07,0.9088,0.8829,151043,-3928.2738322197774,-0.028421672095087502,2,stop,breakout
USO,2016-04-28,2016-06-16,89.3246,90.521,2168,2554.7166062869765,0.013393386174850752,35,stop,breakout
GBTC,2016-06-14,2016-06-20,1.1908,1.2176,92158,2446.095268790968,0.022491377023039272,5,stop,breakout
TLT,2016-06-06,2016-06-21,100.9102,101.6937,2577,1966.767227960474,0.00776393841648737,12,stop,breakout
DBC,2016-05-17,2016-06-27,12.3749,12.5795,20821,4206.513031450237,0.016527573427068454,29,stop,breakout
GLD,2016-06-27,2016-07-14,126.5032,126.018,2033,-1037.845502857969,-0.0038358500313492305,13,stop,breakout
TLT,2016-06-28,2016-07-14,105.9717,105.9388,2419,-130.82202218064,-0.00031036586525368115,12,stop,breakout
SLV,2016-06-30,2016-07-20,17.5388,18.4808,14632,13730.480518320499,0.05370897251581375,14,stop,breakout
SLV,2016-08-03,2016-08-05,19.5298,18.8415,13429,-9294.80767980237,-0.03524402256502657,3,stop,breakout
QQQ,2016-07-12,2016-09-12,104.314,106.1051,2418,4280.125507450537,0.017170776712959857,43,signal,breakout
EEM,2016-07-12,2016-09-12,28.5061,29.2201,9190,6507.772607479525,0.025044035980889,44,stop,breakout
QQQ,2016-09-22,2016-10-13,111.3496,109.1584,2338,-5174.458501972522,-0.019678095567931653,16,stop,breakout
QQQ,2016-10-25,2016-10-28,112.0992,109.9841,2305,-4926.546330671821,-0.01886830913254922,4,stop,breakout
USO,2016-10-07,2016-10-31,91.966,86.6766,2606,-13830.514227724378,-0.057513856793325324,17,stop,breakout
DBC,2016-10-11,2016-10-31,12.9586,12.6291,20091,-6670.264760291024,-0.02542283694797498,15,stop,breakout
GBTC,2016-11-01,2016-11-03,1.0925,1.0092,153765,-12843.46254806752,-0.07626229364317727,3,stop,breakout
GBTC,2016-12-27,2017-01-03,1.1491,1.2672,134231,15816.563356856495,0.10275137408170698,5,stop,breakout
GBTC,2017-01-04,2017-01-05,1.4103,1.3146,100368,-9629.305250382884,-0.06783409605744872,2,stop,breakout
EEM,2017-01-26,2017-02-28,30.7112,31.0552,8386,2833.3095077811968,0.011202381955237817,23,stop,breakout
DBC,2016-12-02,2017-03-03,13.1278,13.1484,19236,347.23124332971656,0.0015751921137960867,61,signal,breakout
GLD,2017-02-07,2017-03-03,117.3687,116.656,2192,-1613.4385818379242,-0.0060719388582671785,18,stop,breakout
SLV,2017-02-07,2017-03-07,16.7684,16.6217,14970,-2246.0250615086234,-0.008748374369301648,20,stop,breakout
EEM,2017-03-16,2017-04-11,32.3534,31.8929,8012,-3740.9911883703403,-0.014233415611354938,19,stop,breakout
SLV,2017-04-17,2017-04-20,17.5388,17.092,14777,-6653.396226317952,-0.025474451923259034,4,stop,breakout
TLT,2017-04-12,2017-04-25,94.9879,94.344,2720,-1802.7902245533585,-0.006778309080859524,9,stop,breakout
GLD,2017-04-12,2017-04-26,121.4407,119.9297,2127,-3265.1802450559107,-0.012442070228338542,10,stop,breakout
GBTC,2017-04-28,2017-05-04,1.3905,1.7175,121114,39569.65266883202,0.23519324816256426,5,stop,breakout
GBTC,2017-05-05,2017-05-10,1.7132,2.3118,78789,47128.3279408228,0.3493746021791806,4,stop,breakout
EEM,2017-05-03,2017-05-18,33.0151,32.6312,8028,-3135.115923465044,-0.011629755395214048,12,stop,breakout
GBTC,2017-05-24,2017-05-24,3.133,3.1299,30698,-115.35403751449259,-0.0009995002498750516,1,stop,breakout
GBTC,2017-05-25,2017-05-25,4.9162,4.681,22475,-5309.365751655793,-0.04785659023316202,1,stop,breakout
GBTC,2017-05-26,2017-05-26,4.6134,3.938,20519,-13875.759161557118,-0.1463971460203034,1,stop,breakout
QQQ,2016-12-14,2017-06-09,113.008,131.6711,2237,41694.615373402565,0.16514841443424655,122,stop,breakout
GLD,2017-06-07,2017-06-09,122.8514,120.3998,2236,-5536.228554732489,-0.01995603560525494,3,stop,breakout
TLT,2017-06-05,2017-06-29,97.2488,97.2372,2825,-87.85564794906193,-0.0001198034759801736,19,stop,breakout
EEM,2017-05-30,2017-08-10,33.9138,35.6185,8069,13698.40301023413,0.050262986867420034,52,stop,breakout
QQQ,2017-07-20,2017-08-10,136.3042,133.4453,2020,-5829.420350553932,-0.02097424488788835,16,stop,breakout
GBTC,2017-08-14,2017-08-14,7.2502,6.4715,17679,-13791.999399578268,-0.10741230196904017,1,stop,breakout
GBTC,2017-08-15,2017-08-15,7.0893,6.2303,15859,-13643.80836513399,-0.12116641474278023,1,stop,breakout
GBTC,2017-08-30,2017-09-01,8.3556,9.1931,14596,12198.800828521424,0.10023404439704842,3,stop,breakout
TLT,2017-09-06,2017-09-12,100.8557,99.3099,2708,-4240.275007153527,-0.015327009012963022,5,stop,breakout
GLD,2017-08-29,2017-09-18,125.8729,124.6476,2134,-2668.162664846012,-0.009734092465883526,14,stop,breakout
SLV,2017-08-29,2017-09-18,16.6783,16.381,16107,-4842.805348915846,-0.01782904031038024,14,stop,breakout
EEM,2017-08-25,2017-09-25,36.8699,36.6645,7293,-1551.2687215920737,-0.005569672256489522,21,stop,breakout
DBC,2017-09-01,2017-10-02,12.7387,12.8372,21057,2020.988065437379,0.007735085338613112,21,stop,breakout
USO,2017-09-26,2017-10-06,83.7218,80.04,3231,-11949.060791606309,-0.043977514848713595,9,stop,breakout
EEM,2017-10-11,2017-10-25,37.7892,37.3984,7076,-2818.537498891428,-0.010341716208473906,11,stop,breakout
DBC,2017-10-25,2017-11-14,13.3308,13.6202,20027,5742.627589454497,0.021712146327242055,15,stop,breakout
EEM,2017-11-07,2017-11-14,38.4212,37.7165,7186,-5118.526428103171,-0.018340867217479184,6,stop,breakout
USO,2017-10-30,2017-11-15,84.5222,88.223,3182,11720.75467508822,0.04378409335183986,13,stop,breakout
GBTC,2017-11-24,2017-11-28,9.9308,14.2525,12023,51930.91761546937,0.43518264445782706,3,stop,breakout
EEM,2017-11-21,2017-11-29,39.0942,38.3279,6965,-5391.173130238882,-0.019601248724061437,6,stop,breakout
GBTC,2017-11-29,2017-11-29,17.247,15.277,7136,-14080.80911837347,-0.11422034275140203,1,stop,breakout
QQQ,2017-10-06,2017-12-01,139.0725,144.4869,1918,10330.604256380866,0.03893286678326047,40,stop,breakout
GBTC,2017-12-05,2017-12-05,18.6768,15.9841,5165,-13925.601178763456,-0.14417286526160067,1,stop,breakout
USO,2017-11-27,2017-12-06,93.2466,89.9006,2999,-10089.652614336552,-0.03588360730622431,8,stop,breakout
GBTC,2017-12-13,2017-12-18,23.3497,28.7719,3863,20925.76178447442,0.2322167407294884,4,stop,breakout
TLT,2017-12-18,2017-12-19,100.8894,99.2428,2793,-4654.980192164547,-0.01632130059375192,2,stop,breakout
GBTC,2017-12-19,2017-12-19,32.2036,27.4256,2749,-13151.305985055918,-0.14837057906704132,1,stop,breakout
EEM,2018-01-03,2018-01-30,40.2366,42.1751,6884,13287.834764184181,0.04817728828856538,19,stop,breakout
GLD,2018-01-03,2018-01-31,125.1125,126.6424,2115,3182.365924033176,0.012227714146081592,20,stop,breakout
QQQ,2017-12-18,2018-02-02,150.174,157.8976,1876,14431.542667898992,0.051430508798035124,32,stop,breakout
USO,2017-12-27,2018-02-05,95.4877,101.8352,2862,18110.051465620894,0.06647444248330192,27,stop,breakout
DBC,2017-12-29,2018-02-05,14.0582,14.2452,19450,3581.233958102408,0.013298677981907758,25,stop,breakout
QQQ,2018-03-12,2018-03-19,164.6925,159.3445,1731,-9313.60475695025,-0.03247307122703791,6,stop,breakout
USO,2018-04-12,2018-05-25,107.2536,110.99,2645,9825.062511515789,0.03483709512381572,32,stop,breakout
DBC,2018-04-12,2018-05-29,14.5742,15.1268,19471,10701.453920526887,0.03791501458628166,33,stop,breakout
TLT,2018-05-30,2018-06-06,96.4056,94.7595,2990,-4979.038238604453,-0.01707487819770137,6,stop,breakout
QQQ,2018-06-04,2018-06-25,164.4943,162.544,1749,-3468.2738810506053,-0.011856337160486619,16,stop,breakout
USO,2018-06-29,2018-07-11,119.4997,114.3913,2402,-12326.598458099726,-0.04274835939801025,8,stop,breakout
TLT,2018-07-06,2018-07-20,98.2491,96.8966,2923,-4010.3776818384167,-0.013765958122754052,11,stop,breakout
QQQ,2018-07-13,2018-07-30,170.8147,167.6375,1666,-5349.5831556840585,-0.018600207349631193,12,stop,breakout
QQQ,2018-08-28,2018-09-06,175.9358,172.8269,1611,-5064.631633148416,-0.017670678877156232,7,stop,breakout
DBC,2018-09-25,2018-10-10,15.0563,15.2954,18788,4434.768762721528,0.01587890881262055,12,stop,breakout
USO,2018-09-25,2018-10-11,122.6213,121.6991,2307,-2183.777275249075,-0.007520354057469425,13,stop,breakout
TLT,2018-12-19,2019-01-09,97.4741,98.1657,2917,1960.2903254578487,0.007095078928804899,14,stop,breakout
SLV,2018-12-27,2019-02-13,14.2571,14.5952,20051,6720.638956633485,0.02371182669033578,33,stop,breakout
GLD,2018-12-10,2019-02-27,117.7588,124.5113,2415,16248.681304659225,0.05734141947465066,54,stop,breakout
EEM,2019-01-28,2019-03-08,35.3873,35.2414,8195,-1253.7664435753566,-0.0041237588665904434,29,stop,breakout
DBC,2019-02-19,2019-03-08,13.6153,13.3211,21458,-6369.83044715464,-0.02160491572820855,14,stop,breakout
DBC,2019-03-21,2019-03-28,13.8038,13.499,21395,-6580.345453019852,-0.022083354255430065,6,stop,breakout
TLT,2019-03-25,2019-04-03,101.7317,100.8727,2876,-2528.946387553683,-0.008444436941992373,8,stop,breakout
GBTC,2019-04-03,2019-04-12,5.3595,5.8911,25758,13663.213899721566,0.09918288158081179,8,stop,breakout
USO,2019-02-19,2019-05-02,93.1666,102.7612,2716,26005.76961526574,0.1029834966852623,52,stop,breakout
DBC,2019-04-09,2019-05-02,13.8895,13.6359,21712,-5565.036166660501,-0.018255457427755695,17,stop,breakout
EEM,2019-04-08,2019-05-06,37.6091,36.432,8052,-9537.993557306756,-0.031299466658638475,20,stop,breakout
QQQ,2019-02-26,2019-05-09,165.539,175.8198,1769,18126.264936875235,0.062104698303065975,52,stop,breakout
GBTC,2019-05-08,2019-05-14,7.1129,8.69,17887,28181.45741540517,0.2217262712526078,5,stop,breakout
GBTC,2019-05-29,2019-06-03,10.3304,9.5742,12697,-9625.841998700045,-0.07319479013512853,4,stop,breakout
GLD,2019-06-04,2019-06-26,124.9424,132.7951,2411,18870.568391626046,0.06285004221493407,17,stop,breakout
GBTC,2019-06-21,2019-06-27,11.912,13.4854,10281,16149.495867857864,0.13208100660953792,5,stop,breakout
TLT,2019-05-24,2019-07-05,104.4211,108.2438,2887,10974.671508741645,0.03660828170481989,29,stop,breakout
SLV,2019-06-21,2019-07-05,14.3672,14.0189,21239,-7457.755716082576,-0.024242501046681575,10,stop,breakout
SLV,2019-07-17,2019-08-01,14.7574,14.9925,20901,4852.167411262553,0.015932711610296746,12,stop,breakout
GLD,2019-07-19,2019-08-01,135.5177,132.3538,2286,-7293.988041104264,-0.02334701123517613,10,stop,breakout
QQQ,2019-07-05,2019-08-02,182.5589,180.7613,1688,-3095.558295070615,-0.009846301659217405,21,stop,breakout
TLT,2019-08-02,2019-08-07,111.7199,115.0059,2743,8951.549158660368,0.029413646290152196,4,stop,breakout
TLT,2019-08-08,2019-08-19,114.5857,118.1158,2707,9493.010330762192,0.030807582992726346,8,stop,breakout
GLD,2019-08-06,2019-09-05,138.3992,141.9639,2231,7890.4678950087455,0.02575721242188811,22,stop,breakout
